transaction_id,date,branch,product_category,product_name,unit_price,quantity_sold,total_sales,payment_method,customer_gender,customer_age,satisfaction_rating,promo_status,daily_ad_spend
TRX00825,2026-04-23,Malang,Home Appliances,2-Door Refrigerator,2355000,5,11775000,Debit Card,F,36.0,3.0,Regular,653000
TRX01540,2026-04-23,Malang,Laptop,Laptop A14,13010000,1,13010000,E-Wallet,F,22.0,4.0,Regular,584000
TRX01661,2026-04-23,Jakarta,Laptop,Laptop A14,11461000,4,45844000,Debit Card,F,36.0,4.0,Regular,342000
TRX01397,2026-04-23,Surabaya,Smartphone,Smartphone MaxEdge,5732000,2,11464000,Cash,M,51.0,4.0,Regular,1913000
TRX00675,2026-04-23,Jakarta,Laptop,Laptop X1,8268000,2,16536000,E-Wallet,M,18.0,4.0,Regular,502000
TRX01982,2026-04-23,Malang,Smartphone,Smartphone NovaLite,5639000,2,11278000,Debit Card,M,26.0,5.0,Regular,2430000
TRX01638,2026-04-23,Surabaya,Accessories,Wireless Mouse,245000,5,1225000,E-Wallet,M,41.0,5.0,Regular,878000
TRX01290,2026-04-23,Malang,Home Appliances,Electric Fan,919000,5,4595000,E-Wallet,F,44.0,5.0,Regular,2407000
TRX01200,2026-04-23,Jakarta,Accessories,Powerbank 10000mAh,88000,2,176000,Debit Card,M,47.0,3.0,Regular,267000
TRX01211,2026-04-23,Bandung,Smartphone,Smartphone Air,2656000,2,5312000,E-Wallet,F,20.0,4.0,Regular,1175000
TRX01554,2026-04-23,Jakarta,Laptop,Laptop ProBook,6651000,1,6651000,Credit Card,F,31.0,5.0,Regular,2251000
TRX00343,2026-04-23,Malang,Accessories,Powerbank 10000mAh,91000,1,91000,E-Wallet,M,35.0,4.0,Regular,2485000
TRX00245,2026-04-24,Bandung,Smartphone,Smartphone Z5,3680000,3,11040000,Credit Card,M,32.0,,Regular,917000
TRX01171,2026-04-24,Jakarta,Home Appliances,TV LED 32in,4071000,4,16284000,E-Wallet,M,24.0,4.0,Regular,839000
TRX00599,2026-04-24,Bandung,Laptop,Laptop ProBook,13602000,4,54408000,E-Wallet,M,36.0,5.0,Regular,1678000
TRX01753,2026-04-24,Jakarta,Smartphone,Smartphone Air,6368000,1,6368000,Debit Card,F,27.0,5.0,Regular,774000
TRX01755,2026-04-24,Jakarta,Accessories,Bluetooth Earphones,193000,3,579000,E-Wallet,F,29.0,4.0,Regular,256000
TRX02128,2026-04-24,Malang,Accessories,Phone Case,326000,4,1304000,Debit Card,M,27.0,1.0,Regular,632000
TRX00240,2026-04-24,Surabaya,Smartphone,Smartphone NovaLite,1901000,2,3802000,Debit Card,M,42.0,5.0,Regular,2853000
TRX02179,2026-04-24,Surabaya,Smartphone,Smartphone Z5,5582000,1,5582000,Cash,F,38.0,4.0,Regular,1024000
TRX00085,2026-04-24,Malang,Laptop,Laptop A14,10450000,3,31350000,Cash,F,48.0,1.0,Regular,307000
TRX00996,2026-04-24,Surabaya,Smartphone,Smartphone MaxEdge,7308000,1,7308000,E-Wallet,M,,2.0,Regular,2997000
TRX00458,2026-04-25,Surabaya,Smartphone,Smartphone MaxEdge,7269000,5,36345000,Credit Card,M,30.0,3.0,Regular,2760000
TRX00658,2026-04-25,Bandung,Home Appliances,TV LED 32in,4602000,2,9204000,Debit Card,M,24.0,5.0,Regular,359000
TRX00040,2026-04-25,Jakarta,Smartphone,Smartphone Z5,5461000,1,5461000,Cash,M,39.0,3.0,Regular,349000
TRX00130,2026-04-25,Malang,Accessories,Wireless Mouse,177000,3,531000,E-Wallet,F,41.0,5.0,Regular,1586000
TRX02158,2026-04-25,Surabaya,Accessories,Powerbank 10000mAh,394000,1,394000,E-Wallet,F,46.0,5.0,Regular,1239000
TRX00192,2026-04-25,Jakarta,Laptop,Laptop ProBook,9554000,1,9554000,E-Wallet,M,35.0,4.0,Regular,2377000
TRX01417,2026-04-25,Malang,Smartphone,Smartphone Air,5118000,1,5118000,Debit Card,F,21.0,5.0,Regular,514000
TRX01172,2026-04-25,Jakarta,Smartphone,Smartphone Z5,7024000,1,7024000,Debit Card,M,33.0,,Regular,1601000
TRX02010,2026-04-25,Bandung,Smartphone,Smartphone Air,5825000,3,17475000,Credit Card,M,34.0,4.0,Regular,2637000
TRX00475,2026-04-25,Malang,Accessories,Wireless Mouse,238000,4,952000,E-Wallet,M,30.0,3.0,Regular,633000
TRX00743,2026-04-25,Malang,Laptop,Laptop ProBook,13232000,3,39696000,Debit Card,F,26.0,5.0,Regular,416000
TRX01111,2026-04-25,Bandung,Smartphone,Smartphone MaxEdge,2198000,1,2198000,E-Wallet,M,32.0,4.0,Regular,955000
TRX00880,2026-04-25,Malang,Home Appliances,TV LED 32in,3265000,4,13060000,Debit Card,F,38.0,4.0,Regular,1565000
TRX00958,2026-04-25,Surabaya,Smartphone,Smartphone MaxEdge,7579000,1,7579000,Debit Card,M,43.0,5.0,Regular,233000
TRX01196,2026-04-25,Malang,Smartphone,Smartphone NovaLite,4432000,2,8864000,Cash,M,27.0,4.0,Regular,1264000
TRX01370,2026-04-25,Surabaya,Smartphone,Smartphone Z5,2420000,3,7260000,E-Wallet,F,30.0,5.0,Regular,1461000
TRX02185,2026-04-25,Malang,Home Appliances,TV LED 32in,4080000,4,16320000,Debit Card,M,25.0,3.0,Regular,1001000
TRX00341,2026-04-25,Malang,Smartphone,Smartphone Z5,4055000,5,20275000,E-Wallet,F,32.0,,Regular,626000
TRX01235,2026-04-26,Surabaya,Smartphone,Smartphone NovaLite,7777000,3,23331000,Cash,F,38.0,5.0,Regular,1651000
TRX01337,2026-04-26,Surabaya,Smartphone,Smartphone Air,1515000,5,7575000,Credit Card,M,25.0,5.0,Regular,1714000
TRX01994,2026-04-26,Bandung,Accessories,Wireless Mouse,192000,2,384000,Cash,M,28.0,5.0,Regular,1066000
TRX01467,2026-04-26,Malang,Accessories,Powerbank 10000mAh,343000,3,1029000,Debit Card,M,,,Regular,2579000
TRX00673,2026-04-26,Jakarta,Smartphone,Smartphone MaxEdge,2813000,2,5626000,Credit Card,F,33.0,4.0,Regular,2184000
TRX01585,2026-04-26,Malang,Home Appliances,Electric Fan,5953000,5,29765000,Debit Card,F,38.0,2.0,Regular,1396000
TRX01985,2026-04-26,Jakarta,Laptop,Laptop A14,8621000,3,25863000,E-Wallet,F,18.0,3.0,Regular,2064000
TRX00920,2026-04-26,Surabaya,Accessories,Wireless Mouse,208000,3,624000,Debit Card,F,44.0,3.0,Regular,1795000
TRX01128,2026-04-26,Malang,Laptop,Laptop A14,8135000,3,24405000,E-Wallet,M,46.0,4.0,Regular,2626000
TRX00616,2026-04-26,Jakarta,Smartphone,Smartphone MaxEdge,5229000,1,5229000,Credit Card,M,26.0,5.0,Regular,934000
TRX00099,2026-04-26,Malang,Accessories,Bluetooth Earphones,93000,3,279000,Debit Card,F,21.0,5.0,Regular,2365000
TRX00782,2026-04-26,Jakarta,Smartphone,Smartphone Z5,3463000,2,6926000,Debit Card,F,21.0,5.0,Regular,1561000
TRX00026,2026-04-27,Surabaya,Accessories,Phone Case,108000,1,108000,E-Wallet,F,39.0,4.0,Regular,2697000
TRX00569,2026-04-27,Malang,Accessories,Phone Case,122000,4,488000,Cash,F,18.0,4.0,Regular,2125000
TRX01715,2026-04-27,Malang,Laptop,Laptop A14,13159000,5,65795000,Debit Card,F,38.0,5.0,Regular,1587000
TRX00600,2026-04-27,Jakarta,Laptop,Laptop X1,5342000,1,5342000,Cash,F,44.0,4.0,Regular,2388000
TRX02184,2026-04-27,Malang,Smartphone,Smartphone MaxEdge,2504000,4,10016000,E-Wallet,F,55.0,4.0,Regular,1283000
TRX01717,2026-04-27,Malang,Smartphone,Smartphone MaxEdge,7264000,4,29056000,E-Wallet,F,27.0,4.0,Regular,488000
TRX01068,2026-04-27,Surabaya,Smartphone,Smartphone Air,5298000,5,26490000,Debit Card,F,38.0,4.0,Regular,2666000
TRX01221,2026-04-28,Malang,Laptop,Laptop X1,11195000,4,44780000,E-Wallet,F,35.0,4.0,Regular,467000
TRX02015,2026-04-28,Surabaya,Smartphone,Smartphone Z5,3309000,5,16545000,E-Wallet,F,18.0,4.0,Regular,1757000
TRX01205,2026-04-28,Surabaya,Laptop,Laptop UltraSlim,14946000,4,59784000,Cash,F,46.0,5.0,Regular,497000
TRX01887,2026-04-28,Malang,Laptop,Laptop X1,11407000,4,45628000,Cash,M,,5.0,Regular,2487000
TRX00984,2026-04-28,Malang,Laptop,Laptop UltraSlim,11354000,5,56770000,Debit Card,F,35.0,5.0,Regular,2997000
TRX00824,2026-04-28,Surabaya,Smartphone,Smartphone NovaLite,1892000,4,7568000,E-Wallet,F,49.0,5.0,Regular,1499000
TRX01089,2026-04-28,Malang,Accessories,Powerbank 10000mAh,400000,4,1600000,Credit Card,F,38.0,5.0,Regular,1835000
TRX00244,2026-04-28,Surabaya,Laptop,Laptop ProBook,9798000,4,39192000,Debit Card,F,26.0,,Regular,2093000
TRX00934,2026-04-28,Surabaya,Accessories,Phone Case,226000,4,904000,Debit Card,F,33.0,2.0,Regular,1664000
TRX01255,2026-04-28,Surabaya,Smartphone,Smartphone Z5,3142000,4,12568000,E-Wallet,F,18.0,4.0,Regular,865000
TRX00771,2026-04-28,Surabaya,Smartphone,Smartphone Air,3080000,5,15400000,Credit Card,F,21.0,4.0,Regular,1758000
TRX02072,2026-04-28,Jakarta,Home Appliances,Electric Fan,5702000,1,5702000,Debit Card,M,19.0,3.0,Regular,210000
TRX01130,2026-04-28,Jakarta,Laptop,Laptop A14,7776000,1,7776000,Debit Card,M,32.0,4.0,Regular,2413000
TRX00502,2026-04-28,Malang,Laptop,Laptop X1,14582000,1,14582000,E-Wallet,M,48.0,3.0,Regular,1925000
TRX01723,2026-04-29,Malang,Home Appliances,TV LED 32in,814000,5,4070000,Cash,M,37.0,4.0,Regular,1161000
TRX00003,2026-04-29,Jakarta,Smartphone,Smartphone Z5,3626000,2,7252000,Cash,F,22.0,3.0,Regular,740000
TRX01438,2026-04-29,Surabaya,Laptop,Laptop A14,12760000,1,12760000,E-Wallet,M,27.0,4.0,Regular,1524000
TRX01693,2026-04-29,Jakarta,Accessories,Powerbank 10000mAh,414000,1,414000,E-Wallet,F,30.0,5.0,Regular,2997000
TRX00652,2026-04-29,Malang,Home Appliances,Rice Cooker,3153000,1,3153000,Cash,F,34.0,5.0,Regular,2142000
TRX01398,2026-04-29,Malang,Smartphone,Smartphone Air,7957000,1,7957000,Credit Card,M,48.0,4.0,Regular,2009000
TRX00123,2026-04-29,Bandung,Accessories,Wireless Mouse,175000,3,525000,Debit Card,M,45.0,4.0,Regular,1660000
TRX00986,2026-04-29,Malang,Laptop,Laptop X1,6420000,5,32100000,Debit Card,M,31.0,4.0,Regular,2594000
TRX01224,2026-04-29,Malang,Home Appliances,TV LED 32in,1845000,3,5535000,Credit Card,F,18.0,3.0,Regular,1365000
TRX02086,2026-04-29,Malang,Accessories,Bluetooth Earphones,97000,4,388000,E-Wallet,F,44.0,5.0,Regular,1548000
TRX02195,2026-04-29,Surabaya,Home Appliances,Rice Cooker,1541000,4,6164000,Credit Card,F,26.0,4.0,Regular,288000
TRX00842,2026-04-29,Surabaya,Smartphone,Smartphone MaxEdge,6747000,3,20241000,E-Wallet,F,18.0,5.0,Regular,1784000
TRX01277,2026-04-29,Bandung,Accessories,Wireless Mouse,250000,5,1250000,E-Wallet,M,30.0,3.0,Regular,1912000
TRX01812,2026-04-29,Malang,Accessories,Phone Case,456000,1,456000,Debit Card,M,26.0,4.0,Regular,1518000
TRX01597,2026-04-30,Jakarta,Laptop,Laptop A14,12192000,5,60960000,Credit Card,F,30.0,3.0,Regular,2308000
TRX01959,2026-04-30,Malang,Smartphone,Smartphone Z5,3662000,1,3662000,Debit Card,F,30.0,4.0,Regular,2930000
TRX00156,2026-04-30,Bandung,Accessories,Phone Case,388000,2,776000,Debit Card,M,26.0,5.0,Regular,2023000
TRX02050,2026-04-30,Malang,Laptop,Laptop X1,6891000,1,6891000,Debit Card,M,38.0,,Regular,2302000
TRX02023,2026-04-30,Surabaya,Home Appliances,2-Door Refrigerator,1358000,2,2716000,Cash,M,21.0,5.0,Regular,2776000
TRX02088,2026-04-30,Bandung,Laptop,Laptop A14,11975000,5,59875000,Credit Card,M,34.0,3.0,Regular,1863000
TRX00316,2026-04-30,Jakarta,Accessories,Powerbank 10000mAh,104000,1,104000,Credit Card,M,31.0,5.0,Regular,303000
TRX00255,2026-04-30,Bandung,Smartphone,Smartphone Air,5209000,3,15627000,Debit Card,M,40.0,4.0,Regular,2210000
TRX01981,2026-04-30,Malang,Home Appliances,2-Door Refrigerator,4088000,3,12264000,Cash,M,36.0,4.0,Regular,2215000
TRX00446,2026-04-30,Surabaya,Accessories,Phone Case,182000,2,364000,Debit Card,M,22.0,,Regular,2599000
TRX02022,2026-04-30,Surabaya,Accessories,Powerbank 10000mAh,62000,4,248000,Debit Card,F,26.0,4.0,Regular,2753000
TRX00372,2026-04-30,Malang,Accessories,Phone Case,248000,2,496000,Cash,F,39.0,4.0,Regular,1760000
TRX00730,2026-04-30,Surabaya,Home Appliances,TV LED 32in,1777000,2,3554000,E-Wallet,F,45.0,4.0,Regular,330000
TRX00311,2026-05-01,Jakarta,Accessories,Wireless Mouse,99000,1,99000,E-Wallet,M,30.0,2.0,Regular,1134000
TRX00237,2026-05-01,Malang,Laptop,Laptop UltraSlim,14619000,2,29238000,Debit Card,F,33.0,4.0,Regular,1628000
TRX00819,2026-05-01,Surabaya,Smartphone,Smartphone Air,5961000,4,23844000,Debit Card,F,46.0,4.0,Regular,2335000
TRX00122,2026-05-01,Malang,Smartphone,Smartphone Air,7400000,5,37000000,Credit Card,F,33.0,5.0,Regular,2453000
TRX00822,2026-05-01,Surabaya,Accessories,Powerbank 10000mAh,154000,4,616000,E-Wallet,F,42.0,,Regular,496000
TRX00108,2026-05-01,Surabaya,Smartphone,Smartphone NovaLite,4739000,3,14217000,Debit Card,F,39.0,3.0,Regular,2097000
TRX02102,2026-05-01,Bandung,Laptop,Laptop UltraSlim,10805000,3,32415000,Debit Card,M,45.0,2.0,Regular,2268000
TRX01049,2026-05-01,Jakarta,Smartphone,Smartphone Z5,7962000,2,15924000,E-Wallet,M,38.0,3.0,Regular,1941000
TRX01648,2026-05-01,Malang,Accessories,Powerbank 10000mAh,275000,3,825000,Debit Card,F,,4.0,Regular,2017000
TRX02084,2026-05-01,Malang,Laptop,Laptop UltraSlim,8633000,1,8633000,E-Wallet,F,33.0,,Regular,2965000
TRX00162,2026-05-01,Surabaya,Accessories,Phone Case,427000,5,2135000,Cash,F,,4.0,Regular,2591000
TRX00479,2026-05-01,Bandung,Accessories,Wireless Mouse,52000,3,156000,Debit Card,F,49.0,4.0,Regular,929000
TRX00283,2026-05-02,Surabaya,Smartphone,Smartphone Z5,4989000,2,9978000,Cash,M,50.0,4.0,Regular,564000
TRX01306,2026-05-02,Malang,Smartphone,Smartphone Z5,6905000,5,34525000,Cash,M,45.0,4.0,Regular,1254000
TRX01813,2026-05-02,Surabaya,Accessories,Powerbank 10000mAh,387000,5,1935000,E-Wallet,F,25.0,5.0,Regular,2792000
TRX00312,2026-05-02,Bandung,Smartphone,Smartphone Air,4798000,2,9596000,Debit Card,M,34.0,4.0,Regular,2850000
TRX01132,2026-05-02,Jakarta,Home Appliances,2-Door Refrigerator,4449000,2,8898000,Debit Card,F,35.0,4.0,Regular,1000000
TRX00080,2026-05-02,Malang,Home Appliances,Rice Cooker,5081000,3,15243000,Cash,F,44.0,5.0,Regular,2701000
TRX00736,2026-05-02,Malang,Smartphone,Smartphone Air,6130000,1,6130000,Debit Card,F,37.0,4.0,Regular,2928000
TRX01613,2026-05-02,Malang,Smartphone,Smartphone MaxEdge,2745000,3,8235000,Debit Card,F,45.0,4.0,Regular,2855000
TRX00859,2026-05-02,Jakarta,Smartphone,Smartphone Air,4379000,2,8758000,Cash,F,,4.0,Regular,2094000
TRX01427,2026-05-02,Bandung,Accessories,Wireless Mouse,125000,1,125000,Credit Card,M,20.0,3.0,Regular,585000
TRX00641,2026-05-02,Malang,Laptop,Laptop A14,12358000,4,49432000,Debit Card,M,24.0,4.0,Regular,1502000
TRX01274,2026-05-03,Malang,Smartphone,Smartphone MaxEdge,6181000,1,6181000,Debit Card,M,41.0,3.0,Regular,2332000
TRX00049,2026-05-03,Surabaya,Accessories,Bluetooth Earphones,285000,4,1140000,Debit Card,F,,,Regular,1182000
TRX01668,2026-05-03,Jakarta,Smartphone,Smartphone MaxEdge,7913000,1,7913000,Cash,F,48.0,4.0,Regular,2192000
TRX01071,2026-05-03,Surabaya,Smartphone,Smartphone NovaLite,5249000,5,26245000,E-Wallet,M,29.0,4.0,Regular,2593000
TRX01298,2026-05-03,Malang,Laptop,Laptop ProBook,10773000,5,53865000,E-Wallet,M,38.0,3.0,Regular,310000
TRX01327,2026-05-03,Malang,Accessories,Wireless Mouse,76000,1,76000,E-Wallet,F,37.0,5.0,Regular,2721000
TRX01424,2026-05-03,Jakarta,Accessories,Wireless Mouse,394000,5,1970000,Debit Card,F,39.0,4.0,Regular,2702000
TRX02112,2026-05-03,Jakarta,Accessories,Powerbank 10000mAh,233000,4,932000,E-Wallet,F,34.0,5.0,Regular,2831000
TRX00257,2026-05-03,Surabaya,Smartphone,Smartphone Z5,1537000,2,3074000,Debit Card,F,20.0,5.0,Regular,1110000
TRX00416,2026-05-03,Malang,Accessories,Wireless Mouse,236000,3,708000,E-Wallet,F,25.0,5.0,Regular,1118000
TRX02034,2026-05-03,Malang,Laptop,Laptop X1,7748000,4,30992000,Credit Card,F,50.0,4.0,Regular,744000
TRX01329,2026-05-03,Jakarta,Laptop,Laptop UltraSlim,12274000,1,12274000,Cash,F,,5.0,Regular,2904000
TRX00711,2026-05-03,Malang,Smartphone,Smartphone Z5,5893000,3,17679000,Debit Card,M,36.0,2.0,Regular,1152000
TRX00060,2026-05-04,Jakarta,Accessories,Powerbank 10000mAh,167000,1,167000,Credit Card,M,36.0,2.0,Regular,2906000
TRX01703,2026-05-04,Malang,Accessories,Wireless Mouse,483000,5,2415000,Cash,M,35.0,5.0,Regular,1574000
TRX01780,2026-05-04,Malang,Accessories,Powerbank 10000mAh,463000,3,1389000,Debit Card,F,18.0,5.0,Regular,1977000
TRX01973,2026-05-04,Jakarta,Accessories,Powerbank 10000mAh,63000,5,315000,E-Wallet,F,32.0,5.0,Regular,473000
TRX00827,2026-05-04,Surabaya,Smartphone,Smartphone NovaLite,7539000,5,37695000,E-Wallet,F,51.0,5.0,Regular,2026000
TRX01696,2026-05-04,Surabaya,Laptop,Laptop UltraSlim,6125000,1,6125000,Cash,F,18.0,5.0,Regular,982000
TRX00098,2026-05-04,Jakarta,Laptop,Laptop ProBook,14568000,2,29136000,Debit Card,M,31.0,4.0,Regular,730000
TRX01510,2026-05-04,Surabaya,Smartphone,Smartphone MaxEdge,2898000,2,5796000,E-Wallet,F,18.0,4.0,Regular,916000
TRX00813,2026-05-04,Bandung,Accessories,Bluetooth Earphones,169000,4,676000,Debit Card,M,23.0,3.0,Regular,713000
TRX00550,2026-05-04,Jakarta,Smartphone,Smartphone Air,5399000,2,10798000,Debit Card,M,32.0,4.0,Regular,2916000
TRX00191,2026-05-04,Surabaya,Smartphone,Smartphone Air,1893000,2,3786000,Credit Card,M,39.0,2.0,Regular,1910000
TRX00075,2026-05-05,Surabaya,Smartphone,Smartphone NovaLite,5836000,4,23344000,Credit Card,F,39.0,4.0,Regular,2860000
TRX01547,2026-05-05,Jakarta,Laptop,Laptop ProBook,8249000,3,24747000,E-Wallet,F,36.0,3.0,Regular,2669000
TRX01062,2026-05-05,Malang,Smartphone,Smartphone Z5,4622000,5,23110000,Debit Card,M,27.0,,Regular,2468000
TRX00587,2026-05-05,Surabaya,Home Appliances,Rice Cooker,2987000,5,14935000,Cash,F,24.0,4.0,Regular,351000
TRX00636,2026-05-05,Jakarta,Smartphone,Smartphone NovaLite,3846000,2,7692000,E-Wallet,F,33.0,5.0,Regular,413000
TRX01149,2026-05-05,Surabaya,Smartphone,Smartphone NovaLite,7292000,4,29168000,Cash,F,25.0,3.0,Regular,502000
TRX00615,2026-05-05,Surabaya,Smartphone,Smartphone Air,2393000,2,4786000,Cash,F,34.0,2.0,Regular,1631000
TRX00788,2026-05-05,Malang,Accessories,Wireless Mouse,170000,2,340000,Cash,F,35.0,4.0,Regular,1538000
TRX02136,2026-05-05,Malang,Laptop,Laptop X1,14058000,4,56232000,E-Wallet,F,26.0,4.0,Regular,1062000
TRX01614,2026-05-06,Malang,Home Appliances,2-Door Refrigerator,5115000,2,10230000,Credit Card,M,,2.0,Regular,1402000
TRX00422,2026-05-06,Surabaya,Smartphone,Smartphone MaxEdge,3121000,4,12484000,E-Wallet,F,25.0,4.0,Regular,434000
TRX01183,2026-05-06,Surabaya,Accessories,Phone Case,483000,1,483000,Cash,F,34.0,3.0,Regular,2332000
TRX00666,2026-05-06,Malang,Laptop,Laptop ProBook,5950000,5,29750000,Debit Card,F,49.0,4.0,Regular,1601000
TRX00941,2026-05-06,Malang,Accessories,Wireless Mouse,303000,3,909000,Cash,M,26.0,,Regular,2034000
TRX00204,2026-05-07,Malang,Accessories,Powerbank 10000mAh,385000,4,1540000,Debit Card,F,18.0,4.0,Regular,2927000
TRX01303,2026-05-07,Jakarta,Home Appliances,Rice Cooker,3282000,4,13128000,E-Wallet,M,45.0,5.0,Regular,1053000
TRX00875,2026-05-07,Malang,Accessories,Wireless Mouse,84000,4,336000,E-Wallet,M,,3.0,Regular,1021000
TRX02075,2026-05-07,Jakarta,Accessories,Powerbank 10000mAh,75000,3,225000,Credit Card,F,38.0,4.0,Regular,1512000
TRX02141,2026-05-07,Bandung,Laptop,Laptop X1,5271000,3,15813000,E-Wallet,F,44.0,,Regular,730000
TRX00086,2026-05-07,Jakarta,Accessories,Wireless Mouse,306000,2,612000,Debit Card,F,34.0,,Regular,1329000
TRX00932,2026-05-07,Surabaya,Laptop,Laptop X1,9167000,5,45835000,Cash,M,34.0,4.0,Regular,2199000
TRX00043,2026-05-07,Jakarta,Laptop,Laptop A14,7234000,2,14468000,Cash,M,39.0,4.0,Regular,2227000
TRX01472,2026-05-07,Surabaya,Smartphone,Smartphone NovaLite,6409000,2,12818000,Debit Card,M,43.0,5.0,Regular,330000
TRX00175,2026-05-07,Malang,Smartphone,Smartphone Air,6065000,2,12130000,Debit Card,F,36.0,1.0,Regular,2491000
TRX02120,2026-05-07,Surabaya,Smartphone,Smartphone MaxEdge,7310000,1,7310000,Debit Card,F,38.0,4.0,Regular,1071000
TRX01348,2026-05-07,Surabaya,Laptop,Laptop UltraSlim,6787000,4,27148000,Cash,F,36.0,3.0,Regular,1932000
TRX00866,2026-05-07,Malang,Laptop,Laptop UltraSlim,14314000,3,42942000,E-Wallet,M,43.0,1.0,Regular,2674000
TRX00008,2026-05-07,Surabaya,Laptop,Laptop ProBook,14715000,2,29430000,Cash,F,39.0,4.0,Regular,1006000
TRX02181,2026-05-07,Jakarta,Laptop,Laptop UltraSlim,8980000,5,44900000,E-Wallet,M,43.0,4.0,Regular,578000
TRX00184,2026-05-07,Jakarta,Smartphone,Smartphone NovaLite,3728000,2,7456000,Credit Card,M,31.0,4.0,Regular,855000
TRX01733,2026-05-07,Surabaya,Laptop,Laptop UltraSlim,6041000,2,12082000,Cash,M,29.0,5.0,Regular,1717000
TRX00223,2026-05-08,Malang,Laptop,Laptop X1,11319000,1,11319000,Debit Card,F,47.0,4.0,Regular,1740000
TRX01539,2026-05-08,Jakarta,Laptop,Laptop ProBook,5469000,1,5469000,E-Wallet,M,46.0,2.0,Regular,799000
TRX01041,2026-05-08,Bandung,Laptop,Laptop A14,8196000,2,16392000,Credit Card,F,38.0,4.0,Regular,2760000
TRX01595,2026-05-08,Bandung,Accessories,Bluetooth Earphones,365000,2,730000,Debit Card,M,21.0,,Regular,989000
TRX00110,2026-05-08,Surabaya,Laptop,Laptop X1,7476000,3,22428000,Debit Card,M,39.0,5.0,Regular,747000
TRX01064,2026-05-08,Surabaya,Home Appliances,Electric Fan,2888000,2,5776000,Cash,F,33.0,5.0,Regular,1187000
TRX00982,2026-05-08,Malang,Smartphone,Smartphone MaxEdge,6320000,5,31600000,Debit Card,F,38.0,5.0,Regular,734000
TRX02155,2026-05-08,Malang,Home Appliances,2-Door Refrigerator,2488000,2,4976000,E-Wallet,F,33.0,4.0,Regular,883000
TRX01194,2026-05-08,Surabaya,Laptop,Laptop ProBook,12603000,2,25206000,E-Wallet,M,25.0,1.0,Regular,2379000
TRX00906,2026-05-09,Bandung,Accessories,Phone Case,104000,5,520000,Cash,F,44.0,5.0,Regular,645000
TRX01317,2026-05-09,Malang,Laptop,Laptop UltraSlim,14402000,4,57608000,E-Wallet,M,19.0,5.0,Regular,1013000
TRX00892,2026-05-09,Jakarta,Accessories,Powerbank 10000mAh,235000,5,1175000,Credit Card,F,47.0,,Regular,885000
TRX01522,2026-05-09,Bandung,Smartphone,Smartphone Z5,7226000,1,7226000,Debit Card,M,33.0,3.0,Regular,825000
TRX01600,2026-05-09,Bandung,Accessories,Powerbank 10000mAh,331000,2,662000,Cash,F,34.0,2.0,Regular,2943000
TRX00541,2026-05-09,Jakarta,Accessories,Bluetooth Earphones,455000,2,910000,Cash,F,18.0,2.0,Regular,511000
TRX01077,2026-05-09,Surabaya,Accessories,Powerbank 10000mAh,295000,1,295000,Cash,M,33.0,5.0,Regular,759000
TRX01045,2026-05-09,Surabaya,Accessories,Powerbank 10000mAh,360000,1,360000,E-Wallet,M,,2.0,Regular,1643000
TRX01894,2026-05-09,Surabaya,Accessories,Phone Case,485000,3,1455000,E-Wallet,M,36.0,1.0,Regular,1960000
TRX01197,2026-05-10,Jakarta,Smartphone,Smartphone MaxEdge,7133000,1,7133000,Cash,F,25.0,3.0,Regular,470000
TRX00177,2026-05-10,Malang,Accessories,Wireless Mouse,347000,3,1041000,Debit Card,M,39.0,4.0,Regular,1659000
TRX01332,2026-05-10,Jakarta,Smartphone,Smartphone NovaLite,7700000,1,7700000,E-Wallet,M,21.0,1.0,Regular,1112000
TRX00774,2026-05-10,Bandung,Laptop,Laptop X1,11289000,1,11289000,E-Wallet,M,41.0,5.0,Regular,1109000
TRX00015,2026-05-10,Bandung,Smartphone,Smartphone MaxEdge,6642000,2,13284000,E-Wallet,M,,4.0,Regular,1974000
TRX02131,2026-05-10,Surabaya,Smartphone,Smartphone Air,3971000,3,11913000,E-Wallet,M,24.0,4.0,Regular,466000
TRX01276,2026-05-10,Malang,Laptop,Laptop UltraSlim,10701000,1,10701000,Credit Card,M,42.0,4.0,Regular,2613000
TRX01675,2026-05-10,Jakarta,Smartphone,Smartphone MaxEdge,6441000,1,6441000,Debit Card,F,,,Regular,972000
TRX00430,2026-05-10,Malang,Accessories,Wireless Mouse,486000,2,972000,Debit Card,F,40.0,2.0,Regular,1063000
TRX00212,2026-05-10,Bandung,Accessories,Powerbank 10000mAh,343000,3,1029000,Debit Card,F,26.0,5.0,Regular,2880000
TRX02055,2026-05-10,Malang,Home Appliances,Rice Cooker,857000,3,2571000,E-Wallet,F,41.0,3.0,Regular,640000
